timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673162492615,394,HomePage,200,OK,tidal_users 1-48,text,true,,119682,119,3,3,https://www.w3schools.com/,293,0,197
1673162492510,622,html,200,OK,tidal_users 1-47,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,97,0,0
1673162492624,708,css,200,OK,tidal_users 1-46,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,96,0,0
1673162493114,396,HomePage,200,OK,tidal_users 1-49,text,true,,119682,119,3,3,https://www.w3schools.com/,295,0,198
1673162493009,616,html,200,OK,tidal_users 1-48,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,97,0,0
1673162493132,523,css,200,OK,tidal_users 1-47,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,100,0,0
1673162493615,375,HomePage,200,OK,tidal_users 1-50,text,true,,119682,119,3,3,https://www.w3schools.com/,279,0,187
1673162493510,616,html,200,OK,tidal_users 1-49,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,97,0,0
1673162493990,296,html,200,OK,tidal_users 1-50,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,92,0,0
1673162493625,722,css,200,OK,tidal_users 1-48,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,98,0,0
1673162494117,359,HomePage,200,OK,tidal_users 1-51,text,true,,119682,119,3,3,https://www.w3schools.com/,268,0,181
1673162494286,558,css,200,OK,tidal_users 1-50,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,92,0,0
1673162494126,802,css,200,OK,tidal_users 1-49,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,97,0,0
1673162494476,476,html,200,OK,tidal_users 1-51,text,true,,97948,135,2,2,https://www.w3schools.com/html/default.asp,88,0,0
1673162494618,399,HomePage,200,OK,tidal_users 1-52,text,true,,119682,119,2,2,https://www.w3schools.com/,300,0,200
1673162495117,376,HomePage,200,OK,tidal_users 1-53,text,true,,119682,119,3,3,https://www.w3schools.com/,281,0,188
1673162494952,563,css,200,OK,tidal_users 1-51,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,89,0,0
1673162495017,610,html,200,OK,tidal_users 1-52,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162495616,362,HomePage,200,OK,tidal_users 1-54,text,true,,119682,119,3,3,https://www.w3schools.com/,271,0,183
1673162495627,674,css,200,OK,tidal_users 1-52,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,96,0,0
